통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202004,서울특별시,종로구,심한 장애,남자,1344
202004,서울특별시,종로구,심한 장애,여자,892
202004,서울특별시,종로구,심하지 않은 장애,남자,2157
202004,서울특별시,종로구,심하지 않은 장애,여자,1663
202004,서울특별시,중구,심한 장애,남자,1242
202004,서울특별시,중구,심한 장애,여자,797
202004,서울특별시,중구,심하지 않은 장애,남자,2025
202004,서울특별시,중구,심하지 않은 장애,여자,1625
202004,서울특별시,용산구,심한 장애,남자,1673
202004,서울특별시,용산구,심한 장애,여자,1172
202004,서울특별시,용산구,심하지 않은 장애,남자,2967
202004,서울특별시,용산구,심하지 않은 장애,여자,2205
202004,서울특별시,성동구,심한 장애,남자,2459
202004,서울특별시,성동구,심한 장애,여자,1597
202004,서울특별시,성동구,심하지 않은 장애,남자,4225
202004,서울특별시,성동구,심하지 않은 장애,여자,3315
202004,서울특별시,광진구,심한 장애,남자,2679
202004,서울특별시,광진구,심한 장애,여자,1781
202004,서울특별시,광진구,심하지 않은 장애,남자,4615
202004,서울특별시,광진구,심하지 않은 장애,여자,3423
202004,서울특별시,동대문구,심한 장애,남자,3314
202004,서울특별시,동대문구,심한 장애,여자,2082
202004,서울특별시,동대문구,심하지 않은 장애,남자,5853
202004,서울특별시,동대문구,심하지 않은 장애,여자,4532
202004,서울특별시,중랑구,심한 장애,남자,4544
202004,서울특별시,중랑구,심한 장애,여자,2984
202004,서울특별시,중랑구,심하지 않은 장애,남자,7256
202004,서울특별시,중랑구,심하지 않은 장애,여자,5590
202004,서울특별시,성북구,심한 장애,남자,3610
202004,서울특별시,성북구,심한 장애,여자,2466
202004,서울특별시,성북구,심하지 않은 장애,남자,6452
202004,서울특별시,성북구,심하지 않은 장애,여자,5129
202004,서울특별시,강북구,심한 장애,남자,3872
202004,서울특별시,강북구,심한 장애,여자,2712
202004,서울특별시,강북구,심하지 않은 장애,남자,6112
202004,서울특별시,강북구,심하지 않은 장애,여자,4866
