통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202212,서울특별시,종로구,심한 장애,남자,1271
202212,서울특별시,종로구,심한 장애,여자,871
202212,서울특별시,종로구,심하지 않은 장애,남자,2087
202212,서울특별시,종로구,심하지 않은 장애,여자,1587
202212,서울특별시,중구,심한 장애,남자,1155
202212,서울특별시,중구,심한 장애,여자,763
202212,서울특별시,중구,심하지 않은 장애,남자,2022
202212,서울특별시,중구,심하지 않은 장애,여자,1580
202212,서울특별시,용산구,심한 장애,남자,1620
202212,서울특별시,용산구,심한 장애,여자,1096
202212,서울특별시,용산구,심하지 않은 장애,남자,2769
202212,서울특별시,용산구,심하지 않은 장애,여자,2129
202212,서울특별시,성동구,심한 장애,남자,2287
202212,서울특별시,성동구,심한 장애,여자,1493
202212,서울특별시,성동구,심하지 않은 장애,남자,4109
202212,서울특별시,성동구,심하지 않은 장애,여자,3184
202212,서울특별시,광진구,심한 장애,남자,2517
202212,서울특별시,광진구,심한 장애,여자,1743
202212,서울특별시,광진구,심하지 않은 장애,남자,4486
202212,서울특별시,광진구,심하지 않은 장애,여자,3396
202212,서울특별시,동대문구,심한 장애,남자,3202
202212,서울특별시,동대문구,심한 장애,여자,2030
202212,서울특별시,동대문구,심하지 않은 장애,남자,5746
202212,서울특별시,동대문구,심하지 않은 장애,여자,4430
202212,서울특별시,중랑구,심한 장애,남자,4467
202212,서울특별시,중랑구,심한 장애,여자,2982
202212,서울특별시,중랑구,심하지 않은 장애,남자,7247
202212,서울특별시,중랑구,심하지 않은 장애,여자,5477
202212,서울특별시,성북구,심한 장애,남자,3642
202212,서울특별시,성북구,심한 장애,여자,2501
202212,서울특별시,성북구,심하지 않은 장애,남자,6322
202212,서울특별시,성북구,심하지 않은 장애,여자,5002
202212,서울특별시,강북구,심한 장애,남자,3726
202212,서울특별시,강북구,심한 장애,여자,2647
202212,서울특별시,강북구,심하지 않은 장애,남자,6012
202212,서울특별시,강북구,심하지 않은 장애,여자,4770
202212,서울특별시,도봉구,심한 장애,남자,3257
202212,서울특별시,도봉구,심한 장애,여자,2193
202212,서울특별시,도봉구,심하지 않은 장애,남자,5526
202212,서울특별시,도봉구,심하지 않은 장애,여자,4231
202212,서울특별시,노원구,심한 장애,남자,6684
202212,서울특별시,노원구,심한 장애,여자,4826
202212,서울특별시,노원구,심하지 않은 장애,남자,7898
202212,서울특별시,노원구,심하지 않은 장애,여자,7024
202212,서울특별시,은평구,심한 장애,남자,5102
202212,서울특별시,은평구,심한 장애,여자,3110
202212,서울특별시,은평구,심하지 않은 장애,남자,7504
202212,서울특별시,은평구,심하지 않은 장애,여자,5925
202212,서울특별시,서대문구,심한 장애,남자,2542
202212,서울특별시,서대문구,심한 장애,여자,1798
202212,서울특별시,서대문구,심하지 않은 장애,남자,4218
202212,서울특별시,서대문구,심하지 않은 장애,여자,3619
202212,서울특별시,마포구,심한 장애,남자,2810
202212,서울특별시,마포구,심한 장애,여자,2028
202212,서울특별시,마포구,심하지 않은 장애,남자,4378
202212,서울특별시,마포구,심하지 않은 장애,여자,3530
202212,서울특별시,양천구,심한 장애,남자,3737
202212,서울특별시,양천구,심한 장애,여자,2508
202212,서울특별시,양천구,심하지 않은 장애,남자,6426
202212,서울특별시,양천구,심하지 않은 장애,여자,4842
202212,서울특별시,강서구,심한 장애,남자,6997
202212,서울특별시,강서구,심한 장애,여자,4788
202212,서울특별시,강서구,심하지 않은 장애,남자,9404
202212,서울특별시,강서구,심하지 않은 장애,여자,7104
202212,서울특별시,구로구,심한 장애,남자,3930
202212,서울특별시,구로구,심한 장애,여자,2599
202212,서울특별시,구로구,심하지 않은 장애,남자,7004
202212,서울특별시,구로구,심하지 않은 장애,여자,4911
202212,서울특별시,금천구,심한 장애,남자,2507
202212,서울특별시,금천구,심한 장애,여자,1618
202212,서울특별시,금천구,심하지 않은 장애,남자,4470
202212,서울특별시,금천구,심하지 않은 장애,여자,2967
202212,서울특별시,영등포구,심한 장애,남자,3046
202212,서울특별시,영등포구,심한 장애,여자,1832
202212,서울특별시,영등포구,심하지 않은 장애,남자,5652
202212,서울특별시,영등포구,심하지 않은 장애,여자,4064
202212,서울특별시,동작구,심한 장애,남자,3038
202212,서울특별시,동작구,심한 장애,여자,2086
202212,서울특별시,동작구,심하지 않은 장애,남자,5148
202212,서울특별시,동작구,심하지 않은 장애,여자,3980
202212,서울특별시,관악구,심한 장애,남자,4354
202212,서울특별시,관악구,심한 장애,여자,2869
202212,서울특별시,관악구,심하지 않은 장애,남자,7472
