통계연월,통계시도명,통계시군구명,장애정도,성별,등록장애인수
202002,서울특별시,종로구,심한 장애,남자,1357
202002,서울특별시,종로구,심한 장애,여자,893
202002,서울특별시,종로구,심하지 않은 장애,남자,2167
202002,서울특별시,종로구,심하지 않은 장애,여자,1666
202002,서울특별시,중구,심한 장애,남자,1252
202002,서울특별시,중구,심한 장애,여자,789
202002,서울특별시,중구,심하지 않은 장애,남자,2030
202002,서울특별시,중구,심하지 않은 장애,여자,1627
202002,서울특별시,용산구,심한 장애,남자,1686
202002,서울특별시,용산구,심한 장애,여자,1176
202002,서울특별시,용산구,심하지 않은 장애,남자,2972
202002,서울특별시,용산구,심하지 않은 장애,여자,2221
202002,서울특별시,성동구,심한 장애,남자,2471
202002,서울특별시,성동구,심한 장애,여자,1597
202002,서울특별시,성동구,심하지 않은 장애,남자,4259
202002,서울특별시,성동구,심하지 않은 장애,여자,3322
202002,서울특별시,광진구,심한 장애,남자,2674
202002,서울특별시,광진구,심한 장애,여자,1786
202002,서울특별시,광진구,심하지 않은 장애,남자,4624
202002,서울특별시,광진구,심하지 않은 장애,여자,3432
202002,서울특별시,동대문구,심한 장애,남자,3317
202002,서울특별시,동대문구,심한 장애,여자,2079
202002,서울특별시,동대문구,심하지 않은 장애,남자,5908
202002,서울특별시,동대문구,심하지 않은 장애,여자,4547
202002,서울특별시,중랑구,심한 장애,남자,4533
202002,서울특별시,중랑구,심한 장애,여자,2993
202002,서울특별시,중랑구,심하지 않은 장애,남자,7256
202002,서울특별시,중랑구,심하지 않은 장애,여자,5596
202002,서울특별시,성북구,심한 장애,남자,3633
202002,서울특별시,성북구,심한 장애,여자,2478
202002,서울특별시,성북구,심하지 않은 장애,남자,6433
202002,서울특별시,성북구,심하지 않은 장애,여자,5137
202002,서울특별시,강북구,심한 장애,남자,3858
202002,서울특별시,강북구,심한 장애,여자,2701
202002,서울특별시,강북구,심하지 않은 장애,남자,6090
202002,서울특별시,강북구,심하지 않은 장애,여자,4860
202002,서울특별시,도봉구,심한 장애,남자,3324
202002,서울특별시,도봉구,심한 장애,여자,2297
202002,서울특별시,도봉구,심하지 않은 장애,남자,5644
202002,서울특별시,도봉구,심하지 않은 장애,여자,4189
202002,서울특별시,노원구,심한 장애,남자,7003
202002,서울특별시,노원구,심한 장애,여자,5063
202002,서울특별시,노원구,심하지 않은 장애,남자,7980
202002,서울특별시,노원구,심하지 않은 장애,여자,7239
202002,서울특별시,은평구,심한 장애,남자,5254
202002,서울특별시,은평구,심한 장애,여자,3141
202002,서울특별시,은평구,심하지 않은 장애,남자,7412
202002,서울특별시,은평구,심하지 않은 장애,여자,5843
202002,서울특별시,서대문구,심한 장애,남자,2634
202002,서울특별시,서대문구,심한 장애,여자,1896
202002,서울특별시,서대문구,심하지 않은 장애,남자,4358
202002,서울특별시,서대문구,심하지 않은 장애,여자,3712
202002,서울특별시,마포구,심한 장애,남자,2891
202002,서울특별시,마포구,심한 장애,여자,2076
202002,서울특별시,마포구,심하지 않은 장애,남자,4502
202002,서울특별시,마포구,심하지 않은 장애,여자,3646
202002,서울특별시,양천구,심한 장애,남자,3794
202002,서울특별시,양천구,심한 장애,여자,2582
202002,서울특별시,양천구,심하지 않은 장애,남자,6355
202002,서울특별시,양천구,심하지 않은 장애,여자,4742
202002,서울특별시,강서구,심한 장애,남자,7288
202002,서울특별시,강서구,심한 장애,여자,5007
202002,서울특별시,강서구,심하지 않은 장애,남자,9380
202002,서울특별시,강서구,심하지 않은 장애,여자,7161
202002,서울특별시,구로구,심한 장애,남자,3946
202002,서울특별시,구로구,심한 장애,여자,2564
202002,서울특별시,구로구,심하지 않은 장애,남자,6969
202002,서울특별시,구로구,심하지 않은 장애,여자,4700
202002,서울특별시,금천구,심한 장애,남자,2521
202002,서울특별시,금천구,심한 장애,여자,1614
202002,서울특별시,금천구,심하지 않은 장애,남자,4363
202002,서울특별시,금천구,심하지 않은 장애,여자,2905
202002,서울특별시,영등포구,심한 장애,남자,3072
202002,서울특별시,영등포구,심한 장애,여자,1885
202002,서울특별시,영등포구,심하지 않은 장애,남자,5535
202002,서울특별시,영등포구,심하지 않은 장애,여자,3946
202002,서울특별시,동작구,심한 장애,남자,3175
202002,서울특별시,동작구,심한 장애,여자,2185
202002,서울특별시,동작구,심하지 않은 장애,남자,5223
202002,서울특별시,동작구,심하지 않은 장애,여자,4079
202002,서울특별시,관악구,심한 장애,남자,4517
202002,서울특별시,관악구,심한 장애,여자,2946
202002,서울특별시,관악구,심하지 않은 장애,남자,7436
202002,서울특별시,관악구,심하지 않은 장애,여자,5391
202002,서울특별시,서초구,심한 장애,남자,2476
202002,서울특별시,서초구,심한 장애,여자,1700
202002,서울특별시,서초구,심하지 않은 장애,남자,3714
202002,서울특별시,서초구,심하지 않은 장애,여자,2678
202002,서울특별시,강남구,심한 장애,남자,4144
202002,서울특별시,강남구,심한 장애,여자,2874
202002,서울특별시,강남구,심하지 않은 장애,남자,4724
