통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202312,서울특별시,종로구,지체,심한 장애,426
202312,서울특별시,종로구,시각,심한 장애,182
202312,서울특별시,종로구,청각,심한 장애,183
202312,서울특별시,종로구,언어,심한 장애,22
202312,서울특별시,종로구,지적,심한 장애,386
202312,서울특별시,종로구,뇌병변,심한 장애,283
202312,서울특별시,종로구,자폐성,심한 장애,118
202312,서울특별시,종로구,정신,심한 장애,237
202312,서울특별시,종로구,신장,심한 장애,199
202312,서울특별시,종로구,심장,심한 장애,8
202312,서울특별시,종로구,호흡기,심한 장애,24
202312,서울특별시,종로구,간,심한 장애,2
202312,서울특별시,종로구,안면,심한 장애,3
202312,서울특별시,종로구,장루.요루,심한 장애,3
202312,서울특별시,종로구,뇌전증,심한 장애,4
202312,서울특별시,종로구,지체,심하지 않은 장애,1915
202312,서울특별시,종로구,시각,심하지 않은 장애,486
202312,서울특별시,종로구,청각,심하지 않은 장애,771
202312,서울특별시,종로구,언어,심하지 않은 장애,25
202312,서울특별시,종로구,뇌병변,심하지 않은 장애,243
202312,서울특별시,종로구,정신,심하지 않은 장애,4
202312,서울특별시,종로구,신장,심하지 않은 장애,66
202312,서울특별시,종로구,심장,심하지 않은 장애,6
202312,서울특별시,종로구,호흡기,심하지 않은 장애,1
202312,서울특별시,종로구,간,심하지 않은 장애,42
202312,서울특별시,종로구,안면,심하지 않은 장애,4
202312,서울특별시,종로구,장루.요루,심하지 않은 장애,30
202312,서울특별시,종로구,뇌전증,심하지 않은 장애,9
202312,서울특별시,중구,지체,심한 장애,424
202312,서울특별시,중구,시각,심한 장애,172
202312,서울특별시,중구,청각,심한 장애,184
202312,서울특별시,중구,언어,심한 장애,17
202312,서울특별시,중구,지적,심한 장애,304
202312,서울특별시,중구,뇌병변,심한 장애,268
202312,서울특별시,중구,자폐성,심한 장애,85
202312,서울특별시,중구,정신,심한 장애,208
202312,서울특별시,중구,신장,심한 장애,170
202312,서울특별시,중구,심장,심한 장애,14
202312,서울특별시,중구,호흡기,심한 장애,33
202312,서울특별시,중구,간,심한 장애,1
202312,서울특별시,중구,안면,심한 장애,6
202312,서울특별시,중구,장루.요루,심한 장애,4
202312,서울특별시,중구,뇌전증,심한 장애,5
202312,서울특별시,중구,지체,심하지 않은 장애,1898
202312,서울특별시,중구,시각,심하지 않은 장애,482
202312,서울특별시,중구,청각,심하지 않은 장애,725
202312,서울특별시,중구,언어,심하지 않은 장애,12
202312,서울특별시,중구,뇌병변,심하지 않은 장애,260
202312,서울특별시,중구,정신,심하지 않은 장애,2
202312,서울특별시,중구,신장,심하지 않은 장애,66
202312,서울특별시,중구,심장,심하지 않은 장애,1
202312,서울특별시,중구,호흡기,심하지 않은 장애,2
202312,서울특별시,중구,간,심하지 않은 장애,35
202312,서울특별시,중구,안면,심하지 않은 장애,2
202312,서울특별시,중구,장루.요루,심하지 않은 장애,41
202312,서울특별시,중구,뇌전증,심하지 않은 장애,13
202312,서울특별시,용산구,지체,심한 장애,514
202312,서울특별시,용산구,시각,심한 장애,174
202312,서울특별시,용산구,청각,심한 장애,237
202312,서울특별시,용산구,언어,심한 장애,33
202312,서울특별시,용산구,지적,심한 장애,533
202312,서울특별시,용산구,뇌병변,심한 장애,353
202312,서울특별시,용산구,자폐성,심한 장애,150
202312,서울특별시,용산구,정신,심한 장애,249
202312,서울특별시,용산구,신장,심한 장애,268
202312,서울특별시,용산구,심장,심한 장애,11
202312,서울특별시,용산구,호흡기,심한 장애,49
202312,서울특별시,용산구,간,심한 장애,2
202312,서울특별시,용산구,안면,심한 장애,1
202312,서울특별시,용산구,장루.요루,심한 장애,4
202312,서울특별시,용산구,뇌전증,심한 장애,5
202312,서울특별시,용산구,지체,심하지 않은 장애,2462
202312,서울특별시,용산구,시각,심하지 않은 장애,702
202312,서울특별시,용산구,청각,심하지 않은 장애,943
202312,서울특별시,용산구,언어,심하지 않은 장애,18
202312,서울특별시,용산구,뇌병변,심하지 않은 장애,339
202312,서울특별시,용산구,정신,심하지 않은 장애,7
202312,서울특별시,용산구,신장,심하지 않은 장애,93
202312,서울특별시,용산구,심장,심하지 않은 장애,5
202312,서울특별시,용산구,호흡기,심하지 않은 장애,2
202312,서울특별시,용산구,간,심하지 않은 장애,66
202312,서울특별시,용산구,안면,심하지 않은 장애,3
202312,서울특별시,용산구,장루.요루,심하지 않은 장애,56
202312,서울특별시,용산구,뇌전증,심하지 않은 장애,13
202312,서울특별시,성동구,지체,심한 장애,765
202312,서울특별시,성동구,시각,심한 장애,187
202312,서울특별시,성동구,청각,심한 장애,310
202312,서울특별시,성동구,언어,심한 장애,38
202312,서울특별시,성동구,지적,심한 장애,700
202312,서울특별시,성동구,뇌병변,심한 장애,546
202312,서울특별시,성동구,자폐성,심한 장애,246
