통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202404,서울특별시,종로구,지체,심한 장애,431
202404,서울특별시,종로구,시각,심한 장애,180
202404,서울특별시,종로구,청각,심한 장애,184
202404,서울특별시,종로구,언어,심한 장애,20
202404,서울특별시,종로구,지적,심한 장애,382
202404,서울특별시,종로구,뇌병변,심한 장애,281
202404,서울특별시,종로구,자폐성,심한 장애,122
202404,서울특별시,종로구,정신,심한 장애,239
202404,서울특별시,종로구,신장,심한 장애,200
202404,서울특별시,종로구,심장,심한 장애,9
202404,서울특별시,종로구,호흡기,심한 장애,25
202404,서울특별시,종로구,간,심한 장애,2
202404,서울특별시,종로구,안면,심한 장애,4
202404,서울특별시,종로구,장루.요루,심한 장애,3
202404,서울특별시,종로구,뇌전증,심한 장애,5
202404,서울특별시,종로구,지체,심하지 않은 장애,1906
202404,서울특별시,종로구,시각,심하지 않은 장애,487
202404,서울특별시,종로구,청각,심하지 않은 장애,763
202404,서울특별시,종로구,언어,심하지 않은 장애,24
202404,서울특별시,종로구,뇌병변,심하지 않은 장애,249
202404,서울특별시,종로구,정신,심하지 않은 장애,6
202404,서울특별시,종로구,신장,심하지 않은 장애,69
202404,서울특별시,종로구,심장,심하지 않은 장애,6
202404,서울특별시,종로구,호흡기,심하지 않은 장애,1
202404,서울특별시,종로구,간,심하지 않은 장애,42
202404,서울특별시,종로구,안면,심하지 않은 장애,4
202404,서울특별시,종로구,장루.요루,심하지 않은 장애,34
202404,서울특별시,종로구,뇌전증,심하지 않은 장애,8
202404,서울특별시,중구,지체,심한 장애,420
202404,서울특별시,중구,시각,심한 장애,171
202404,서울특별시,중구,청각,심한 장애,185
202404,서울특별시,중구,언어,심한 장애,18
202404,서울특별시,중구,지적,심한 장애,304
202404,서울특별시,중구,뇌병변,심한 장애,262
202404,서울특별시,중구,자폐성,심한 장애,89
202404,서울특별시,중구,정신,심한 장애,209
202404,서울특별시,중구,신장,심한 장애,176
202404,서울특별시,중구,심장,심한 장애,14
202404,서울특별시,중구,호흡기,심한 장애,31
202404,서울특별시,중구,간,심한 장애,2
202404,서울특별시,중구,안면,심한 장애,6
202404,서울특별시,중구,장루.요루,심한 장애,6
202404,서울특별시,중구,뇌전증,심한 장애,5
202404,서울특별시,중구,지체,심하지 않은 장애,1883
202404,서울특별시,중구,시각,심하지 않은 장애,481
202404,서울특별시,중구,청각,심하지 않은 장애,716
202404,서울특별시,중구,언어,심하지 않은 장애,11
202404,서울특별시,중구,뇌병변,심하지 않은 장애,255
202404,서울특별시,중구,정신,심하지 않은 장애,3
202404,서울특별시,중구,신장,심하지 않은 장애,70
202404,서울특별시,중구,심장,심하지 않은 장애,2
202404,서울특별시,중구,호흡기,심하지 않은 장애,1
202404,서울특별시,중구,간,심하지 않은 장애,34
202404,서울특별시,중구,안면,심하지 않은 장애,2
202404,서울특별시,중구,장루.요루,심하지 않은 장애,36
202404,서울특별시,중구,뇌전증,심하지 않은 장애,11
202404,서울특별시,용산구,지체,심한 장애,499
202404,서울특별시,용산구,시각,심한 장애,170
202404,서울특별시,용산구,청각,심한 장애,230
202404,서울특별시,용산구,언어,심한 장애,32
202404,서울특별시,용산구,지적,심한 장애,522
202404,서울특별시,용산구,뇌병변,심한 장애,348
202404,서울특별시,용산구,자폐성,심한 장애,150
202404,서울특별시,용산구,정신,심한 장애,248
202404,서울특별시,용산구,신장,심한 장애,264
202404,서울특별시,용산구,심장,심한 장애,10
202404,서울특별시,용산구,호흡기,심한 장애,48
202404,서울특별시,용산구,간,심한 장애,2
202404,서울특별시,용산구,안면,심한 장애,1
202404,서울특별시,용산구,장루.요루,심한 장애,5
202404,서울특별시,용산구,뇌전증,심한 장애,4
