통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202506,서울특별시,종로구,지체,심한 장애,414
202506,서울특별시,종로구,시각,심한 장애,165
202506,서울특별시,종로구,청각,심한 장애,179
202506,서울특별시,종로구,언어,심한 장애,21
202506,서울특별시,종로구,지적,심한 장애,374
202506,서울특별시,종로구,뇌병변,심한 장애,270
202506,서울특별시,종로구,자폐성,심한 장애,128
202506,서울특별시,종로구,정신,심한 장애,225
202506,서울특별시,종로구,신장,심한 장애,203
202506,서울특별시,종로구,심장,심한 장애,8
202506,서울특별시,종로구,호흡기,심한 장애,26
202506,서울특별시,종로구,간,심한 장애,1
202506,서울특별시,종로구,안면,심한 장애,3
202506,서울특별시,종로구,장루.요루,심한 장애,2
202506,서울특별시,종로구,뇌전증,심한 장애,4
202506,서울특별시,종로구,지체,심하지 않은 장애,1844
202506,서울특별시,종로구,시각,심하지 않은 장애,478
202506,서울특별시,종로구,청각,심하지 않은 장애,772
202506,서울특별시,종로구,언어,심하지 않은 장애,23
202506,서울특별시,종로구,뇌병변,심하지 않은 장애,246
202506,서울특별시,종로구,정신,심하지 않은 장애,7
202506,서울특별시,종로구,신장,심하지 않은 장애,69
202506,서울특별시,종로구,심장,심하지 않은 장애,4
202506,서울특별시,종로구,간,심하지 않은 장애,39
202506,서울특별시,종로구,안면,심하지 않은 장애,4
202506,서울특별시,종로구,장루.요루,심하지 않은 장애,36
202506,서울특별시,종로구,뇌전증,심하지 않은 장애,8
202506,서울특별시,중구,지체,심한 장애,389
202506,서울특별시,중구,시각,심한 장애,161
202506,서울특별시,중구,청각,심한 장애,177
202506,서울특별시,중구,언어,심한 장애,16
202506,서울특별시,중구,지적,심한 장애,288
202506,서울특별시,중구,뇌병변,심한 장애,234
202506,서울특별시,중구,자폐성,심한 장애,91
202506,서울특별시,중구,정신,심한 장애,201
202506,서울특별시,중구,신장,심한 장애,187
202506,서울특별시,중구,심장,심한 장애,13
202506,서울특별시,중구,호흡기,심한 장애,28
202506,서울특별시,중구,간,심한 장애,2
202506,서울특별시,중구,안면,심한 장애,6
202506,서울특별시,중구,장루.요루,심한 장애,5
202506,서울특별시,중구,뇌전증,심한 장애,4
202506,서울특별시,중구,지체,심하지 않은 장애,1787
202506,서울특별시,중구,시각,심하지 않은 장애,463
202506,서울특별시,중구,청각,심하지 않은 장애,713
202506,서울특별시,중구,언어,심하지 않은 장애,12
202506,서울특별시,중구,뇌병변,심하지 않은 장애,250
202506,서울특별시,중구,정신,심하지 않은 장애,5
202506,서울특별시,중구,신장,심하지 않은 장애,66
202506,서울특별시,중구,심장,심하지 않은 장애,1
202506,서울특별시,중구,호흡기,심하지 않은 장애,1
202506,서울특별시,중구,간,심하지 않은 장애,37
202506,서울특별시,중구,안면,심하지 않은 장애,2
202506,서울특별시,중구,장루.요루,심하지 않은 장애,33
202506,서울특별시,중구,뇌전증,심하지 않은 장애,11
202506,서울특별시,용산구,지체,심한 장애,470
202506,서울특별시,용산구,시각,심한 장애,160
202506,서울특별시,용산구,청각,심한 장애,202
202506,서울특별시,용산구,언어,심한 장애,31
202506,서울특별시,용산구,지적,심한 장애,519
202506,서울특별시,용산구,뇌병변,심한 장애,325
202506,서울특별시,용산구,자폐성,심한 장애,158
202506,서울특별시,용산구,정신,심한 장애,237
202506,서울특별시,용산구,신장,심한 장애,261
202506,서울특별시,용산구,심장,심한 장애,10
202506,서울특별시,용산구,호흡기,심한 장애,40
202506,서울특별시,용산구,간,심한 장애,2
202506,서울특별시,용산구,안면,심한 장애,2
202506,서울특별시,용산구,장루.요루,심한 장애,5
202506,서울특별시,용산구,뇌전증,심한 장애,4
202506,서울특별시,용산구,지체,심하지 않은 장애,2207
202506,서울특별시,용산구,시각,심하지 않은 장애,642
202506,서울특별시,용산구,청각,심하지 않은 장애,896
202506,서울특별시,용산구,언어,심하지 않은 장애,21
202506,서울특별시,용산구,뇌병변,심하지 않은 장애,345
202506,서울특별시,용산구,정신,심하지 않은 장애,11
202506,서울특별시,용산구,신장,심하지 않은 장애,96
202506,서울특별시,용산구,심장,심하지 않은 장애,4
