통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202501,서울특별시,종로구,지체,심한 장애,433
202501,서울특별시,종로구,시각,심한 장애,167
202501,서울특별시,종로구,청각,심한 장애,181
202501,서울특별시,종로구,언어,심한 장애,18
202501,서울특별시,종로구,지적,심한 장애,382
202501,서울특별시,종로구,뇌병변,심한 장애,275
202501,서울특별시,종로구,자폐성,심한 장애,121
202501,서울특별시,종로구,정신,심한 장애,240
202501,서울특별시,종로구,신장,심한 장애,202
202501,서울특별시,종로구,심장,심한 장애,8
202501,서울특별시,종로구,호흡기,심한 장애,26
202501,서울특별시,종로구,간,심한 장애,1
202501,서울특별시,종로구,안면,심한 장애,4
202501,서울특별시,종로구,장루.요루,심한 장애,3
202501,서울특별시,종로구,뇌전증,심한 장애,4
202501,서울특별시,종로구,지체,심하지 않은 장애,1850
202501,서울특별시,종로구,시각,심하지 않은 장애,485
202501,서울특별시,종로구,청각,심하지 않은 장애,775
202501,서울특별시,종로구,언어,심하지 않은 장애,23
202501,서울특별시,종로구,뇌병변,심하지 않은 장애,248
202501,서울특별시,종로구,정신,심하지 않은 장애,7
202501,서울특별시,종로구,신장,심하지 않은 장애,70
202501,서울특별시,종로구,심장,심하지 않은 장애,5
202501,서울특별시,종로구,간,심하지 않은 장애,38
202501,서울특별시,종로구,안면,심하지 않은 장애,4
202501,서울특별시,종로구,장루.요루,심하지 않은 장애,34
202501,서울특별시,종로구,뇌전증,심하지 않은 장애,10
202501,서울특별시,중구,지체,심한 장애,403
202501,서울특별시,중구,시각,심한 장애,167
202501,서울특별시,중구,청각,심한 장애,180
202501,서울특별시,중구,언어,심한 장애,17
202501,서울특별시,중구,지적,심한 장애,300
202501,서울특별시,중구,뇌병변,심한 장애,250
202501,서울특별시,중구,자폐성,심한 장애,91
202501,서울특별시,중구,정신,심한 장애,204
202501,서울특별시,중구,신장,심한 장애,174
202501,서울특별시,중구,심장,심한 장애,14
202501,서울특별시,중구,호흡기,심한 장애,29
202501,서울특별시,중구,간,심한 장애,2
202501,서울특별시,중구,안면,심한 장애,7
202501,서울특별시,중구,장루.요루,심한 장애,5
202501,서울특별시,중구,뇌전증,심한 장애,4
202501,서울특별시,중구,지체,심하지 않은 장애,1835
202501,서울특별시,중구,시각,심하지 않은 장애,465
202501,서울특별시,중구,청각,심하지 않은 장애,717
202501,서울특별시,중구,언어,심하지 않은 장애,11
202501,서울특별시,중구,뇌병변,심하지 않은 장애,258
202501,서울특별시,중구,정신,심하지 않은 장애,5
202501,서울특별시,중구,신장,심하지 않은 장애,67
202501,서울특별시,중구,심장,심하지 않은 장애,1
202501,서울특별시,중구,호흡기,심하지 않은 장애,1
202501,서울특별시,중구,간,심하지 않은 장애,37
202501,서울특별시,중구,안면,심하지 않은 장애,2
202501,서울특별시,중구,장루.요루,심하지 않은 장애,35
202501,서울특별시,중구,뇌전증,심하지 않은 장애,12
202501,서울특별시,용산구,지체,심한 장애,482
202501,서울특별시,용산구,시각,심한 장애,165
202501,서울특별시,용산구,청각,심한 장애,213
202501,서울특별시,용산구,언어,심한 장애,32
202501,서울특별시,용산구,지적,심한 장애,510
202501,서울특별시,용산구,뇌병변,심한 장애,328
202501,서울특별시,용산구,자폐성,심한 장애,152
202501,서울특별시,용산구,정신,심한 장애,241
202501,서울특별시,용산구,신장,심한 장애,256
202501,서울특별시,용산구,심장,심한 장애,11
202501,서울특별시,용산구,호흡기,심한 장애,44
202501,서울특별시,용산구,간,심한 장애,4
202501,서울특별시,용산구,안면,심한 장애,2
202501,서울특별시,용산구,장루.요루,심한 장애,5
202501,서울특별시,용산구,뇌전증,심한 장애,5
202501,서울특별시,용산구,지체,심하지 않은 장애,2242
202501,서울특별시,용산구,시각,심하지 않은 장애,654
202501,서울특별시,용산구,청각,심하지 않은 장애,907
202501,서울특별시,용산구,언어,심하지 않은 장애,21
202501,서울특별시,용산구,뇌병변,심하지 않은 장애,345
202501,서울특별시,용산구,정신,심하지 않은 장애,10
202501,서울특별시,용산구,신장,심하지 않은 장애,95
202501,서울특별시,용산구,심장,심하지 않은 장애,4
202501,서울특별시,용산구,호흡기,심하지 않은 장애,2
202501,서울특별시,용산구,간,심하지 않은 장애,61
202501,서울특별시,용산구,안면,심하지 않은 장애,2
202501,서울특별시,용산구,장루.요루,심하지 않은 장애,54
202501,서울특별시,용산구,뇌전증,심하지 않은 장애,11
202501,서울특별시,성동구,지체,심한 장애,751
202501,서울특별시,성동구,시각,심한 장애,185
202501,서울특별시,성동구,청각,심한 장애,299
202501,서울특별시,성동구,언어,심한 장애,40
202501,서울특별시,성동구,지적,심한 장애,704
202501,서울특별시,성동구,뇌병변,심한 장애,526
202501,서울특별시,성동구,자폐성,심한 장애,271
202501,서울특별시,성동구,정신,심한 장애,389
202501,서울특별시,성동구,신장,심한 장애,381
202501,서울특별시,성동구,심장,심한 장애,25
202501,서울특별시,성동구,호흡기,심한 장애,67
202501,서울특별시,성동구,간,심한 장애,2
202501,서울특별시,성동구,안면,심한 장애,4
202501,서울특별시,성동구,장루.요루,심한 장애,7
202501,서울특별시,성동구,뇌전증,심한 장애,7
202501,서울특별시,성동구,지체,심하지 않은 장애,3783
202501,서울특별시,성동구,시각,심하지 않은 장애,904
202501,서울특별시,성동구,청각,심하지 않은 장애,1501
202501,서울특별시,성동구,언어,심하지 않은 장애,45
202501,서울특별시,성동구,뇌병변,심하지 않은 장애,495
202501,서울특별시,성동구,정신,심하지 않은 장애,8
202501,서울특별시,성동구,신장,심하지 않은 장애,122
202501,서울특별시,성동구,심장,심하지 않은 장애,5
202501,서울특별시,성동구,호흡기,심하지 않은 장애,1
202501,서울특별시,성동구,간,심하지 않은 장애,86
202501,서울특별시,성동구,안면,심하지 않은 장애,6
202501,서울특별시,성동구,장루.요루,심하지 않은 장애,87
202501,서울특별시,성동구,뇌전증,심하지 않은 장애,28
202501,서울특별시,광진구,지체,심한 장애,856
202501,서울특별시,광진구,시각,심한 장애,230
202501,서울특별시,광진구,청각,심한 장애,329
202501,서울특별시,광진구,언어,심한 장애,46
202501,서울특별시,광진구,지적,심한 장애,812
202501,서울특별시,광진구,뇌병변,심한 장애,574
202501,서울특별시,광진구,자폐성,심한 장애,242
202501,서울특별시,광진구,정신,심한 장애,484
202501,서울특별시,광진구,신장,심한 장애,478
202501,서울특별시,광진구,심장,심한 장애,25
202501,서울특별시,광진구,호흡기,심한 장애,51
202501,서울특별시,광진구,간,심한 장애,3
202501,서울특별시,광진구,안면,심한 장애,5
202501,서울특별시,광진구,장루.요루,심한 장애,11
202501,서울특별시,광진구,뇌전증,심한 장애,13
202501,서울특별시,광진구,지체,심하지 않은 장애,4189
202501,서울특별시,광진구,시각,심하지 않은 장애,1068
202501,서울특별시,광진구,청각,심하지 않은 장애,1650
202501,서울특별시,광진구,언어,심하지 않은 장애,43
202501,서울특별시,광진구,뇌병변,심하지 않은 장애,527
202501,서울특별시,광진구,정신,심하지 않은 장애,15
202501,서울특별시,광진구,신장,심하지 않은 장애,148
202501,서울특별시,광진구,심장,심하지 않은 장애,6
202501,서울특별시,광진구,호흡기,심하지 않은 장애,3
202501,서울특별시,광진구,간,심하지 않은 장애,68
202501,서울특별시,광진구,안면,심하지 않은 장애,5
202501,서울특별시,광진구,장루.요루,심하지 않은 장애,107
202501,서울특별시,광진구,뇌전증,심하지 않은 장애,30
202501,서울특별시,동대문구,지체,심한 장애,1133
202501,서울특별시,동대문구,시각,심한 장애,265
202501,서울특별시,동대문구,청각,심한 장애,414
202501,서울특별시,동대문구,언어,심한 장애,64
202501,서울특별시,동대문구,지적,심한 장애,943
202501,서울특별시,동대문구,뇌병변,심한 장애,761
202501,서울특별시,동대문구,자폐성,심한 장애,254
202501,서울특별시,동대문구,정신,심한 장애,595
202501,서울특별시,동대문구,신장,심한 장애,540
202501,서울특별시,동대문구,심장,심한 장애,24
202501,서울특별시,동대문구,호흡기,심한 장애,73
202501,서울특별시,동대문구,간,심한 장애,9
202501,서울특별시,동대문구,안면,심한 장애,4
202501,서울특별시,동대문구,장루.요루,심한 장애,11
202501,서울특별시,동대문구,뇌전증,심한 장애,10
202501,서울특별시,동대문구,지체,심하지 않은 장애,5477
202501,서울특별시,동대문구,시각,심하지 않은 장애,1205
202501,서울특별시,동대문구,청각,심하지 않은 장애,2168
202501,서울특별시,동대문구,언어,심하지 않은 장애,69
202501,서울특별시,동대문구,뇌병변,심하지 않은 장애,676
202501,서울특별시,동대문구,정신,심하지 않은 장애,28
202501,서울특별시,동대문구,신장,심하지 않은 장애,195
202501,서울특별시,동대문구,심장,심하지 않은 장애,7
202501,서울특별시,동대문구,호흡기,심하지 않은 장애,4
202501,서울특별시,동대문구,간,심하지 않은 장애,114
202501,서울특별시,동대문구,안면,심하지 않은 장애,13
202501,서울특별시,동대문구,장루.요루,심하지 않은 장애,120
202501,서울특별시,동대문구,뇌전증,심하지 않은 장애,29
202501,서울특별시,중랑구,지체,심한 장애,1649
202501,서울특별시,중랑구,시각,심한 장애,403
202501,서울특별시,중랑구,청각,심한 장애,568
202501,서울특별시,중랑구,언어,심한 장애,96
202501,서울특별시,중랑구,지적,심한 장애,1382
202501,서울특별시,중랑구,뇌병변,심한 장애,1082
202501,서울특별시,중랑구,자폐성,심한 장애,333
202501,서울특별시,중랑구,정신,심한 장애,841
202501,서울특별시,중랑구,신장,심한 장애,795
202501,서울특별시,중랑구,심장,심한 장애,31
202501,서울특별시,중랑구,호흡기,심한 장애,124
202501,서울특별시,중랑구,간,심한 장애,9
202501,서울특별시,중랑구,안면,심한 장애,5
202501,서울특별시,중랑구,장루.요루,심한 장애,21
202501,서울특별시,중랑구,뇌전증,심한 장애,13
202501,서울특별시,중랑구,지체,심하지 않은 장애,7235
202501,서울특별시,중랑구,시각,심하지 않은 장애,1688
202501,서울특별시,중랑구,청각,심하지 않은 장애,2183
202501,서울특별시,중랑구,언어,심하지 않은 장애,79
202501,서울특별시,중랑구,뇌병변,심하지 않은 장애,900
202501,서울특별시,중랑구,정신,심하지 않은 장애,41
202501,서울특별시,중랑구,신장,심하지 않은 장애,228
202501,서울특별시,중랑구,심장,심하지 않은 장애,10
202501,서울특별시,중랑구,호흡기,심하지 않은 장애,4
202501,서울특별시,중랑구,간,심하지 않은 장애,101
202501,서울특별시,중랑구,안면,심하지 않은 장애,12
202501,서울특별시,중랑구,장루.요루,심하지 않은 장애,146
202501,서울특별시,중랑구,뇌전증,심하지 않은 장애,56
202501,서울특별시,성북구,지체,심한 장애,1213
