통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202503,서울특별시,종로구,지체,심한 장애,427
202503,서울특별시,종로구,시각,심한 장애,167
202503,서울특별시,종로구,청각,심한 장애,182
202503,서울특별시,종로구,언어,심한 장애,20
202503,서울특별시,종로구,지적,심한 장애,383
202503,서울특별시,종로구,뇌병변,심한 장애,267
202503,서울특별시,종로구,자폐성,심한 장애,125
202503,서울특별시,종로구,정신,심한 장애,235
202503,서울특별시,종로구,신장,심한 장애,204
202503,서울특별시,종로구,심장,심한 장애,8
202503,서울특별시,종로구,호흡기,심한 장애,24
202503,서울특별시,종로구,간,심한 장애,1
202503,서울특별시,종로구,안면,심한 장애,4
202503,서울특별시,종로구,장루.요루,심한 장애,2
202503,서울특별시,종로구,뇌전증,심한 장애,4
202503,서울특별시,종로구,지체,심하지 않은 장애,1857
202503,서울특별시,종로구,시각,심하지 않은 장애,482
202503,서울특별시,종로구,청각,심하지 않은 장애,773
202503,서울특별시,종로구,언어,심하지 않은 장애,21
202503,서울특별시,종로구,뇌병변,심하지 않은 장애,248
202503,서울특별시,종로구,정신,심하지 않은 장애,7
202503,서울특별시,종로구,신장,심하지 않은 장애,69
202503,서울특별시,종로구,심장,심하지 않은 장애,5
202503,서울특별시,종로구,간,심하지 않은 장애,40
202503,서울특별시,종로구,안면,심하지 않은 장애,4
202503,서울특별시,종로구,장루.요루,심하지 않은 장애,35
202503,서울특별시,종로구,뇌전증,심하지 않은 장애,10
202503,서울특별시,중구,지체,심한 장애,393
202503,서울특별시,중구,시각,심한 장애,164
202503,서울특별시,중구,청각,심한 장애,179
202503,서울특별시,중구,언어,심한 장애,16
202503,서울특별시,중구,지적,심한 장애,294
202503,서울특별시,중구,뇌병변,심한 장애,245
202503,서울특별시,중구,자폐성,심한 장애,90
202503,서울특별시,중구,정신,심한 장애,202
202503,서울특별시,중구,신장,심한 장애,177
202503,서울특별시,중구,심장,심한 장애,14
202503,서울특별시,중구,호흡기,심한 장애,27
202503,서울특별시,중구,간,심한 장애,2
202503,서울특별시,중구,안면,심한 장애,6
202503,서울특별시,중구,장루.요루,심한 장애,5
202503,서울특별시,중구,뇌전증,심한 장애,4
202503,서울특별시,중구,지체,심하지 않은 장애,1825
202503,서울특별시,중구,시각,심하지 않은 장애,458
202503,서울특별시,중구,청각,심하지 않은 장애,712
202503,서울특별시,중구,언어,심하지 않은 장애,11
202503,서울특별시,중구,뇌병변,심하지 않은 장애,254
202503,서울특별시,중구,정신,심하지 않은 장애,5
202503,서울특별시,중구,신장,심하지 않은 장애,67
202503,서울특별시,중구,심장,심하지 않은 장애,1
202503,서울특별시,중구,호흡기,심하지 않은 장애,1
202503,서울특별시,중구,간,심하지 않은 장애,36
202503,서울특별시,중구,안면,심하지 않은 장애,2
202503,서울특별시,중구,장루.요루,심하지 않은 장애,33
202503,서울특별시,중구,뇌전증,심하지 않은 장애,12
202503,서울특별시,용산구,지체,심한 장애,476
202503,서울특별시,용산구,시각,심한 장애,165
202503,서울특별시,용산구,청각,심한 장애,209
202503,서울특별시,용산구,언어,심한 장애,33
202503,서울특별시,용산구,지적,심한 장애,511
202503,서울특별시,용산구,뇌병변,심한 장애,322
202503,서울특별시,용산구,자폐성,심한 장애,159
202503,서울특별시,용산구,정신,심한 장애,236
202503,서울특별시,용산구,신장,심한 장애,259
202503,서울특별시,용산구,심장,심한 장애,11
202503,서울특별시,용산구,호흡기,심한 장애,41
202503,서울특별시,용산구,간,심한 장애,4
202503,서울특별시,용산구,안면,심한 장애,2
202503,서울특별시,용산구,장루.요루,심한 장애,5
202503,서울특별시,용산구,뇌전증,심한 장애,4
202503,서울특별시,용산구,지체,심하지 않은 장애,2232
202503,서울특별시,용산구,시각,심하지 않은 장애,656
202503,서울특별시,용산구,청각,심하지 않은 장애,906
202503,서울특별시,용산구,언어,심하지 않은 장애,21
202503,서울특별시,용산구,뇌병변,심하지 않은 장애,346
202503,서울특별시,용산구,정신,심하지 않은 장애,10
202503,서울특별시,용산구,신장,심하지 않은 장애,95
202503,서울특별시,용산구,심장,심하지 않은 장애,4
202503,서울특별시,용산구,호흡기,심하지 않은 장애,2
202503,서울특별시,용산구,간,심하지 않은 장애,62
202503,서울특별시,용산구,안면,심하지 않은 장애,2
202503,서울특별시,용산구,장루.요루,심하지 않은 장애,57
202503,서울특별시,용산구,뇌전증,심하지 않은 장애,11
202503,서울특별시,성동구,지체,심한 장애,737
202503,서울특별시,성동구,시각,심한 장애,179
202503,서울특별시,성동구,청각,심한 장애,296
202503,서울특별시,성동구,언어,심한 장애,40
202503,서울특별시,성동구,지적,심한 장애,698
202503,서울특별시,성동구,뇌병변,심한 장애,530
202503,서울특별시,성동구,자폐성,심한 장애,278
202503,서울특별시,성동구,정신,심한 장애,386
202503,서울특별시,성동구,신장,심한 장애,379
202503,서울특별시,성동구,심장,심한 장애,25
202503,서울특별시,성동구,호흡기,심한 장애,63
202503,서울특별시,성동구,간,심한 장애,2
202503,서울특별시,성동구,안면,심한 장애,4
202503,서울특별시,성동구,장루.요루,심한 장애,7
202503,서울특별시,성동구,뇌전증,심한 장애,7
202503,서울특별시,성동구,지체,심하지 않은 장애,3754
202503,서울특별시,성동구,시각,심하지 않은 장애,904
202503,서울특별시,성동구,청각,심하지 않은 장애,1505
202503,서울특별시,성동구,언어,심하지 않은 장애,44
202503,서울특별시,성동구,뇌병변,심하지 않은 장애,495
202503,서울특별시,성동구,정신,심하지 않은 장애,8
202503,서울특별시,성동구,신장,심하지 않은 장애,123
202503,서울특별시,성동구,심장,심하지 않은 장애,4
202503,서울특별시,성동구,호흡기,심하지 않은 장애,1
202503,서울특별시,성동구,간,심하지 않은 장애,82
202503,서울특별시,성동구,안면,심하지 않은 장애,6
202503,서울특별시,성동구,장루.요루,심하지 않은 장애,86
202503,서울특별시,성동구,뇌전증,심하지 않은 장애,26
202503,서울특별시,광진구,지체,심한 장애,852
202503,서울특별시,광진구,시각,심한 장애,228
202503,서울특별시,광진구,청각,심한 장애,327
202503,서울특별시,광진구,언어,심한 장애,46
202503,서울특별시,광진구,지적,심한 장애,812
202503,서울특별시,광진구,뇌병변,심한 장애,559
202503,서울특별시,광진구,자폐성,심한 장애,245
202503,서울특별시,광진구,정신,심한 장애,482
202503,서울특별시,광진구,신장,심한 장애,482
202503,서울특별시,광진구,심장,심한 장애,24
202503,서울특별시,광진구,호흡기,심한 장애,48
202503,서울특별시,광진구,간,심한 장애,3
202503,서울특별시,광진구,안면,심한 장애,6
202503,서울특별시,광진구,장루.요루,심한 장애,11
202503,서울특별시,광진구,뇌전증,심한 장애,13
202503,서울특별시,광진구,지체,심하지 않은 장애,4182
202503,서울특별시,광진구,시각,심하지 않은 장애,1066
202503,서울특별시,광진구,청각,심하지 않은 장애,1655
202503,서울특별시,광진구,언어,심하지 않은 장애,45
202503,서울특별시,광진구,뇌병변,심하지 않은 장애,526
202503,서울특별시,광진구,정신,심하지 않은 장애,14
202503,서울특별시,광진구,신장,심하지 않은 장애,146
202503,서울특별시,광진구,심장,심하지 않은 장애,7
202503,서울특별시,광진구,호흡기,심하지 않은 장애,3
202503,서울특별시,광진구,간,심하지 않은 장애,69
202503,서울특별시,광진구,안면,심하지 않은 장애,5
202503,서울특별시,광진구,장루.요루,심하지 않은 장애,104
202503,서울특별시,광진구,뇌전증,심하지 않은 장애,31
202503,서울특별시,동대문구,지체,심한 장애,1128
202503,서울특별시,동대문구,시각,심한 장애,266
202503,서울특별시,동대문구,청각,심한 장애,411
202503,서울특별시,동대문구,언어,심한 장애,64
202503,서울특별시,동대문구,지적,심한 장애,937
202503,서울특별시,동대문구,뇌병변,심한 장애,753
202503,서울특별시,동대문구,자폐성,심한 장애,260
202503,서울특별시,동대문구,정신,심한 장애,593
202503,서울특별시,동대문구,신장,심한 장애,531
202503,서울특별시,동대문구,심장,심한 장애,24
202503,서울특별시,동대문구,호흡기,심한 장애,68
