통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202411,서울특별시,종로구,지체,심한 장애,432
202411,서울특별시,종로구,시각,심한 장애,169
202411,서울특별시,종로구,청각,심한 장애,180
202411,서울특별시,종로구,언어,심한 장애,18
202411,서울특별시,종로구,지적,심한 장애,382
202411,서울특별시,종로구,뇌병변,심한 장애,282
202411,서울특별시,종로구,자폐성,심한 장애,121
202411,서울특별시,종로구,정신,심한 장애,245
202411,서울특별시,종로구,신장,심한 장애,197
202411,서울특별시,종로구,심장,심한 장애,8
202411,서울특별시,종로구,호흡기,심한 장애,26
202411,서울특별시,종로구,간,심한 장애,1
202411,서울특별시,종로구,안면,심한 장애,4
202411,서울특별시,종로구,장루.요루,심한 장애,2
202411,서울특별시,종로구,뇌전증,심한 장애,4
202411,서울특별시,종로구,지체,심하지 않은 장애,1865
202411,서울특별시,종로구,시각,심하지 않은 장애,486
202411,서울특별시,종로구,청각,심하지 않은 장애,766
202411,서울특별시,종로구,언어,심하지 않은 장애,23
202411,서울특별시,종로구,뇌병변,심하지 않은 장애,251
202411,서울특별시,종로구,정신,심하지 않은 장애,7
202411,서울특별시,종로구,신장,심하지 않은 장애,70
202411,서울특별시,종로구,심장,심하지 않은 장애,6
202411,서울특별시,종로구,간,심하지 않은 장애,37
202411,서울특별시,종로구,안면,심하지 않은 장애,4
202411,서울특별시,종로구,장루.요루,심하지 않은 장애,34
202411,서울특별시,종로구,뇌전증,심하지 않은 장애,10
202411,서울특별시,중구,지체,심한 장애,408
202411,서울특별시,중구,시각,심한 장애,167
202411,서울특별시,중구,청각,심한 장애,182
202411,서울특별시,중구,언어,심한 장애,18
202411,서울특별시,중구,지적,심한 장애,303
202411,서울특별시,중구,뇌병변,심한 장애,249
202411,서울특별시,중구,자폐성,심한 장애,91
202411,서울특별시,중구,정신,심한 장애,210
202411,서울특별시,중구,신장,심한 장애,174
202411,서울특별시,중구,심장,심한 장애,15
202411,서울특별시,중구,호흡기,심한 장애,29
202411,서울특별시,중구,간,심한 장애,1
202411,서울특별시,중구,안면,심한 장애,7
202411,서울특별시,중구,장루.요루,심한 장애,4
202411,서울특별시,중구,뇌전증,심한 장애,4
202411,서울특별시,중구,지체,심하지 않은 장애,1844
202411,서울특별시,중구,시각,심하지 않은 장애,464
202411,서울특별시,중구,청각,심하지 않은 장애,719
202411,서울특별시,중구,언어,심하지 않은 장애,11
202411,서울특별시,중구,뇌병변,심하지 않은 장애,254
202411,서울특별시,중구,정신,심하지 않은 장애,5
202411,서울특별시,중구,신장,심하지 않은 장애,67
202411,서울특별시,중구,심장,심하지 않은 장애,1
202411,서울특별시,중구,호흡기,심하지 않은 장애,1
202411,서울특별시,중구,간,심하지 않은 장애,38
202411,서울특별시,중구,안면,심하지 않은 장애,2
202411,서울특별시,중구,장루.요루,심하지 않은 장애,36
202411,서울특별시,중구,뇌전증,심하지 않은 장애,11
202411,서울특별시,용산구,지체,심한 장애,480
202411,서울특별시,용산구,시각,심한 장애,168
202411,서울특별시,용산구,청각,심한 장애,212
202411,서울특별시,용산구,언어,심한 장애,32
202411,서울특별시,용산구,지적,심한 장애,513
202411,서울특별시,용산구,뇌병변,심한 장애,331
202411,서울특별시,용산구,자폐성,심한 장애,149
202411,서울특별시,용산구,정신,심한 장애,243
202411,서울특별시,용산구,신장,심한 장애,258
202411,서울특별시,용산구,심장,심한 장애,11
202411,서울특별시,용산구,호흡기,심한 장애,46
202411,서울특별시,용산구,간,심한 장애,3
202411,서울특별시,용산구,안면,심한 장애,2
202411,서울특별시,용산구,장루.요루,심한 장애,6
202411,서울특별시,용산구,뇌전증,심한 장애,5
202411,서울특별시,용산구,지체,심하지 않은 장애,2247
202411,서울특별시,용산구,시각,심하지 않은 장애,661
202411,서울특별시,용산구,청각,심하지 않은 장애,914
