통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202407,서울특별시,종로구,지체,심한 장애,430
202407,서울특별시,종로구,시각,심한 장애,174
202407,서울특별시,종로구,청각,심한 장애,186
202407,서울특별시,종로구,언어,심한 장애,20
202407,서울특별시,종로구,지적,심한 장애,384
202407,서울특별시,종로구,뇌병변,심한 장애,286
202407,서울특별시,종로구,자폐성,심한 장애,123
202407,서울특별시,종로구,정신,심한 장애,240
202407,서울특별시,종로구,신장,심한 장애,199
202407,서울특별시,종로구,심장,심한 장애,8
202407,서울특별시,종로구,호흡기,심한 장애,25
202407,서울특별시,종로구,간,심한 장애,1
202407,서울특별시,종로구,안면,심한 장애,4
202407,서울특별시,종로구,장루.요루,심한 장애,2
202407,서울특별시,종로구,뇌전증,심한 장애,4
202407,서울특별시,종로구,지체,심하지 않은 장애,1875
202407,서울특별시,종로구,시각,심하지 않은 장애,485
202407,서울특별시,종로구,청각,심하지 않은 장애,768
202407,서울특별시,종로구,언어,심하지 않은 장애,23
202407,서울특별시,종로구,뇌병변,심하지 않은 장애,249
202407,서울특별시,종로구,정신,심하지 않은 장애,8
202407,서울특별시,종로구,신장,심하지 않은 장애,69
202407,서울특별시,종로구,심장,심하지 않은 장애,6
202407,서울특별시,종로구,호흡기,심하지 않은 장애,1
202407,서울특별시,종로구,간,심하지 않은 장애,42
202407,서울특별시,종로구,안면,심하지 않은 장애,4
202407,서울특별시,종로구,장루.요루,심하지 않은 장애,36
202407,서울특별시,종로구,뇌전증,심하지 않은 장애,9
202407,서울특별시,중구,지체,심한 장애,418
202407,서울특별시,중구,시각,심한 장애,171
202407,서울특별시,중구,청각,심한 장애,181
202407,서울특별시,중구,언어,심한 장애,18
202407,서울특별시,중구,지적,심한 장애,310
202407,서울특별시,중구,뇌병변,심한 장애,265
202407,서울특별시,중구,자폐성,심한 장애,89
202407,서울특별시,중구,정신,심한 장애,206
202407,서울특별시,중구,신장,심한 장애,172
202407,서울특별시,중구,심장,심한 장애,14
202407,서울특별시,중구,호흡기,심한 장애,29
202407,서울특별시,중구,간,심한 장애,1
202407,서울특별시,중구,안면,심한 장애,7
202407,서울특별시,중구,장루.요루,심한 장애,6
202407,서울특별시,중구,뇌전증,심한 장애,5
202407,서울특별시,중구,지체,심하지 않은 장애,1871
202407,서울특별시,중구,시각,심하지 않은 장애,474
202407,서울특별시,중구,청각,심하지 않은 장애,723
202407,서울특별시,중구,언어,심하지 않은 장애,11
202407,서울특별시,중구,뇌병변,심하지 않은 장애,259
202407,서울특별시,중구,정신,심하지 않은 장애,3
202407,서울특별시,중구,신장,심하지 않은 장애,71
202407,서울특별시,중구,심장,심하지 않은 장애,2
202407,서울특별시,중구,호흡기,심하지 않은 장애,1
202407,서울특별시,중구,간,심하지 않은 장애,34
202407,서울특별시,중구,안면,심하지 않은 장애,2
202407,서울특별시,중구,장루.요루,심하지 않은 장애,36
202407,서울특별시,중구,뇌전증,심하지 않은 장애,11
202407,서울특별시,용산구,지체,심한 장애,486
202407,서울특별시,용산구,시각,심한 장애,169
202407,서울특별시,용산구,청각,심한 장애,221
202407,서울특별시,용산구,언어,심한 장애,33
202407,서울특별시,용산구,지적,심한 장애,512
202407,서울특별시,용산구,뇌병변,심한 장애,345
202407,서울특별시,용산구,자폐성,심한 장애,145
202407,서울특별시,용산구,정신,심한 장애,247
202407,서울특별시,용산구,신장,심한 장애,260
202407,서울특별시,용산구,심장,심한 장애,11
202407,서울특별시,용산구,호흡기,심한 장애,46
202407,서울특별시,용산구,간,심한 장애,2
202407,서울특별시,용산구,안면,심한 장애,1
202407,서울특별시,용산구,장루.요루,심한 장애,6
202407,서울특별시,용산구,뇌전증,심한 장애,4
202407,서울특별시,용산구,지체,심하지 않은 장애,2284
202407,서울특별시,용산구,시각,심하지 않은 장애,668
202407,서울특별시,용산구,청각,심하지 않은 장애,909
202407,서울특별시,용산구,언어,심하지 않은 장애,18
202407,서울특별시,용산구,뇌병변,심하지 않은 장애,344
202407,서울특별시,용산구,정신,심하지 않은 장애,9
202407,서울특별시,용산구,신장,심하지 않은 장애,89
202407,서울특별시,용산구,심장,심하지 않은 장애,4
202407,서울특별시,용산구,호흡기,심하지 않은 장애,2
202407,서울특별시,용산구,간,심하지 않은 장애,63
202407,서울특별시,용산구,안면,심하지 않은 장애,2
202407,서울특별시,용산구,장루.요루,심하지 않은 장애,51
202407,서울특별시,용산구,뇌전증,심하지 않은 장애,12
202407,서울특별시,성동구,지체,심한 장애,761
202407,서울특별시,성동구,시각,심한 장애,182
202407,서울특별시,성동구,청각,심한 장애,309
202407,서울특별시,성동구,언어,심한 장애,40
202407,서울특별시,성동구,지적,심한 장애,698
202407,서울특별시,성동구,뇌병변,심한 장애,537
202407,서울특별시,성동구,자폐성,심한 장애,261
202407,서울특별시,성동구,정신,심한 장애,396
202407,서울특별시,성동구,신장,심한 장애,382
202407,서울특별시,성동구,심장,심한 장애,26
202407,서울특별시,성동구,호흡기,심한 장애,72
202407,서울특별시,성동구,간,심한 장애,2
202407,서울특별시,성동구,안면,심한 장애,5
202407,서울특별시,성동구,장루.요루,심한 장애,8
202407,서울특별시,성동구,뇌전증,심한 장애,8
202407,서울특별시,성동구,지체,심하지 않은 장애,3870
202407,서울특별시,성동구,시각,심하지 않은 장애,902
202407,서울특별시,성동구,청각,심하지 않은 장애,1473
202407,서울특별시,성동구,언어,심하지 않은 장애,49
202407,서울특별시,성동구,뇌병변,심하지 않은 장애,498
202407,서울특별시,성동구,정신,심하지 않은 장애,6
202407,서울특별시,성동구,신장,심하지 않은 장애,125
202407,서울특별시,성동구,심장,심하지 않은 장애,4
202407,서울특별시,성동구,호흡기,심하지 않은 장애,1
202407,서울특별시,성동구,간,심하지 않은 장애,87
202407,서울특별시,성동구,안면,심하지 않은 장애,5
202407,서울특별시,성동구,장루.요루,심하지 않은 장애,90
202407,서울특별시,성동구,뇌전증,심하지 않은 장애,30
202407,서울특별시,광진구,지체,심한 장애,871
202407,서울특별시,광진구,시각,심한 장애,230
202407,서울특별시,광진구,청각,심한 장애,328
202407,서울특별시,광진구,언어,심한 장애,46
202407,서울특별시,광진구,지적,심한 장애,824
202407,서울특별시,광진구,뇌병변,심한 장애,591
202407,서울특별시,광진구,자폐성,심한 장애,240
202407,서울특별시,광진구,정신,심한 장애,498
202407,서울특별시,광진구,신장,심한 장애,481
202407,서울특별시,광진구,심장,심한 장애,25
202407,서울특별시,광진구,호흡기,심한 장애,51
202407,서울특별시,광진구,간,심한 장애,3
202407,서울특별시,광진구,안면,심한 장애,6
202407,서울특별시,광진구,장루.요루,심한 장애,10
202407,서울특별시,광진구,뇌전증,심한 장애,13
202407,서울특별시,광진구,지체,심하지 않은 장애,4229
202407,서울특별시,광진구,시각,심하지 않은 장애,1068
202407,서울특별시,광진구,청각,심하지 않은 장애,1619
202407,서울특별시,광진구,언어,심하지 않은 장애,48
202407,서울특별시,광진구,뇌병변,심하지 않은 장애,520
202407,서울특별시,광진구,정신,심하지 않은 장애,11
202407,서울특별시,광진구,신장,심하지 않은 장애,147
202407,서울특별시,광진구,심장,심하지 않은 장애,6
202407,서울특별시,광진구,호흡기,심하지 않은 장애,3
202407,서울특별시,광진구,간,심하지 않은 장애,67
202407,서울특별시,광진구,안면,심하지 않은 장애,4
202407,서울특별시,광진구,장루.요루,심하지 않은 장애,107
202407,서울특별시,광진구,뇌전증,심하지 않은 장애,34
202407,서울특별시,동대문구,지체,심한 장애,1157
202407,서울특별시,동대문구,시각,심한 장애,270
202407,서울특별시,동대문구,청각,심한 장애,409
202407,서울특별시,동대문구,언어,심한 장애,61
202407,서울특별시,동대문구,지적,심한 장애,949
202407,서울특별시,동대문구,뇌병변,심한 장애,799
202407,서울특별시,동대문구,자폐성,심한 장애,239
202407,서울특별시,동대문구,정신,심한 장애,620
202407,서울특별시,동대문구,신장,심한 장애,535
202407,서울특별시,동대문구,심장,심한 장애,29
202407,서울특별시,동대문구,호흡기,심한 장애,71
202407,서울특별시,동대문구,간,심한 장애,10
202407,서울특별시,동대문구,안면,심한 장애,4
202407,서울특별시,동대문구,장루.요루,심한 장애,12
202407,서울특별시,동대문구,뇌전증,심한 장애,10
202407,서울특별시,동대문구,지체,심하지 않은 장애,5548
202407,서울특별시,동대문구,시각,심하지 않은 장애,1216
202407,서울특별시,동대문구,청각,심하지 않은 장애,2170
202407,서울특별시,동대문구,언어,심하지 않은 장애,68
202407,서울특별시,동대문구,뇌병변,심하지 않은 장애,656
202407,서울특별시,동대문구,정신,심하지 않은 장애,23
202407,서울특별시,동대문구,신장,심하지 않은 장애,191
202407,서울특별시,동대문구,심장,심하지 않은 장애,7
202407,서울특별시,동대문구,호흡기,심하지 않은 장애,2
202407,서울특별시,동대문구,간,심하지 않은 장애,111
202407,서울특별시,동대문구,안면,심하지 않은 장애,13
202407,서울특별시,동대문구,장루.요루,심하지 않은 장애,121
202407,서울특별시,동대문구,뇌전증,심하지 않은 장애,27
202407,서울특별시,중랑구,지체,심한 장애,1689
202407,서울특별시,중랑구,시각,심한 장애,402
202407,서울특별시,중랑구,청각,심한 장애,571
202407,서울특별시,중랑구,언어,심한 장애,98
202407,서울특별시,중랑구,지적,심한 장애,1375
202407,서울특별시,중랑구,뇌병변,심한 장애,1118
202407,서울특별시,중랑구,자폐성,심한 장애,311
202407,서울특별시,중랑구,정신,심한 장애,852
202407,서울특별시,중랑구,신장,심한 장애,792
202407,서울특별시,중랑구,심장,심한 장애,33
202407,서울특별시,중랑구,호흡기,심한 장애,135
202407,서울특별시,중랑구,간,심한 장애,8
202407,서울특별시,중랑구,안면,심한 장애,5
202407,서울특별시,중랑구,장루.요루,심한 장애,20
202407,서울특별시,중랑구,뇌전증,심한 장애,12
202407,서울특별시,중랑구,지체,심하지 않은 장애,7286
202407,서울특별시,중랑구,시각,심하지 않은 장애,1696
202407,서울특별시,중랑구,청각,심하지 않은 장애,2132
202407,서울특별시,중랑구,언어,심하지 않은 장애,80
202407,서울특별시,중랑구,뇌병변,심하지 않은 장애,907
202407,서울특별시,중랑구,정신,심하지 않은 장애,34
202407,서울특별시,중랑구,신장,심하지 않은 장애,222
202407,서울특별시,중랑구,심장,심하지 않은 장애,10
202407,서울특별시,중랑구,호흡기,심하지 않은 장애,3
202407,서울특별시,중랑구,간,심하지 않은 장애,101
202407,서울특별시,중랑구,안면,심하지 않은 장애,12
202407,서울특별시,중랑구,장루.요루,심하지 않은 장애,141
202407,서울특별시,중랑구,뇌전증,심하지 않은 장애,54
202407,서울특별시,성북구,지체,심한 장애,1228
202407,서울특별시,성북구,시각,심한 장애,384
202407,서울특별시,성북구,청각,심한 장애,445
202407,서울특별시,성북구,언어,심한 장애,88
202407,서울특별시,성북구,지적,심한 장애,1173
202407,서울특별시,성북구,뇌병변,심한 장애,886
202407,서울특별시,성북구,자폐성,심한 장애,331
202407,서울특별시,성북구,정신,심한 장애,599
202407,서울특별시,성북구,신장,심한 장애,636
202407,서울특별시,성북구,심장,심한 장애,21
202407,서울특별시,성북구,호흡기,심한 장애,74
202407,서울특별시,성북구,간,심한 장애,2
202407,서울특별시,성북구,안면,심한 장애,6
202407,서울특별시,성북구,장루.요루,심한 장애,11
202407,서울특별시,성북구,뇌전증,심한 장애,14
202407,서울특별시,성북구,지체,심하지 않은 장애,5952
202407,서울특별시,성북구,시각,심하지 않은 장애,1473
202407,서울특별시,성북구,청각,심하지 않은 장애,2229
202407,서울특별시,성북구,언어,심하지 않은 장애,74
202407,서울특별시,성북구,뇌병변,심하지 않은 장애,776
202407,서울특별시,성북구,정신,심하지 않은 장애,15
202407,서울특별시,성북구,신장,심하지 않은 장애,233
202407,서울특별시,성북구,심장,심하지 않은 장애,12
202407,서울특별시,성북구,호흡기,심하지 않은 장애,12
202407,서울특별시,성북구,간,심하지 않은 장애,128
202407,서울특별시,성북구,안면,심하지 않은 장애,11
202407,서울특별시,성북구,장루.요루,심하지 않은 장애,133
202407,서울특별시,성북구,뇌전증,심하지 않은 장애,33
202407,서울특별시,강북구,지체,심한 장애,1329
202407,서울특별시,강북구,시각,심한 장애,458
202407,서울특별시,강북구,청각,심한 장애,559
202407,서울특별시,강북구,언어,심한 장애,72
202407,서울특별시,강북구,지적,심한 장애,1231
202407,서울특별시,강북구,뇌병변,심한 장애,867
202407,서울특별시,강북구,자폐성,심한 장애,225
202407,서울특별시,강북구,정신,심한 장애,708
202407,서울특별시,강북구,신장,심한 장애,639
202407,서울특별시,강북구,심장,심한 장애,18
202407,서울특별시,강북구,호흡기,심한 장애,86
202407,서울특별시,강북구,간,심한 장애,4
202407,서울특별시,강북구,안면,심한 장애,3
202407,서울특별시,강북구,장루.요루,심한 장애,16
202407,서울특별시,강북구,뇌전증,심한 장애,7
202407,서울특별시,강북구,지체,심하지 않은 장애,5677
202407,서울특별시,강북구,시각,심하지 않은 장애,1425
202407,서울특별시,강북구,청각,심하지 않은 장애,2293
202407,서울특별시,강북구,언어,심하지 않은 장애,85
202407,서울특별시,강북구,뇌병변,심하지 않은 장애,678
202407,서울특별시,강북구,정신,심하지 않은 장애,23
202407,서울특별시,강북구,신장,심하지 않은 장애,159
202407,서울특별시,강북구,심장,심하지 않은 장애,10
202407,서울특별시,강북구,호흡기,심하지 않은 장애,4
202407,서울특별시,강북구,간,심하지 않은 장애,88
202407,서울특별시,강북구,안면,심하지 않은 장애,4
202407,서울특별시,강북구,장루.요루,심하지 않은 장애,118
202407,서울특별시,강북구,뇌전증,심하지 않은 장애,42
202407,서울특별시,도봉구,지체,심한 장애,1021
202407,서울특별시,도봉구,시각,심한 장애,336
202407,서울특별시,도봉구,청각,심한 장애,453
202407,서울특별시,도봉구,언어,심한 장애,45
202407,서울특별시,도봉구,지적,심한 장애,1135
202407,서울특별시,도봉구,뇌병변,심한 장애,803
202407,서울특별시,도봉구,자폐성,심한 장애,245
202407,서울특별시,도봉구,정신,심한 장애,674
202407,서울특별시,도봉구,신장,심한 장애,550
202407,서울특별시,도봉구,심장,심한 장애,27
202407,서울특별시,도봉구,호흡기,심한 장애,55
202407,서울특별시,도봉구,간,심한 장애,4
202407,서울특별시,도봉구,안면,심한 장애,7
202407,서울특별시,도봉구,장루.요루,심한 장애,8
202407,서울특별시,도봉구,뇌전증,심한 장애,11
202407,서울특별시,도봉구,지체,심하지 않은 장애,5225
202407,서울특별시,도봉구,시각,심하지 않은 장애,1253
202407,서울특별시,도봉구,청각,심하지 않은 장애,1958
202407,서울특별시,도봉구,언어,심하지 않은 장애,67
202407,서울특별시,도봉구,뇌병변,심하지 않은 장애,746
202407,서울특별시,도봉구,정신,심하지 않은 장애,22
202407,서울특별시,도봉구,신장,심하지 않은 장애,182
202407,서울특별시,도봉구,심장,심하지 않은 장애,8
202407,서울특별시,도봉구,호흡기,심하지 않은 장애,7
202407,서울특별시,도봉구,간,심하지 않은 장애,99
202407,서울특별시,도봉구,안면,심하지 않은 장애,9
202407,서울특별시,도봉구,장루.요루,심하지 않은 장애,127
202407,서울특별시,도봉구,뇌전증,심하지 않은 장애,29
202407,서울특별시,노원구,지체,심한 장애,2576
202407,서울특별시,노원구,시각,심한 장애,699
202407,서울특별시,노원구,청각,심한 장애,845
202407,서울특별시,노원구,언어,심한 장애,122
202407,서울특별시,노원구,지적,심한 장애,2348
202407,서울특별시,노원구,뇌병변,심한 장애,1559
202407,서울특별시,노원구,자폐성,심한 장애,473
202407,서울특별시,노원구,정신,심한 장애,1408
202407,서울특별시,노원구,신장,심한 장애,883
202407,서울특별시,노원구,심장,심한 장애,74
202407,서울특별시,노원구,호흡기,심한 장애,128
202407,서울특별시,노원구,간,심한 장애,5
202407,서울특별시,노원구,안면,심한 장애,20
202407,서울특별시,노원구,장루.요루,심한 장애,23
202407,서울특별시,노원구,뇌전증,심한 장애,22
202407,서울특별시,노원구,지체,심하지 않은 장애,8025
202407,서울특별시,노원구,시각,심하지 않은 장애,1983
202407,서울특별시,노원구,청각,심하지 않은 장애,2955
202407,서울특별시,노원구,언어,심하지 않은 장애,105
202407,서울특별시,노원구,뇌병변,심하지 않은 장애,1038
202407,서울특별시,노원구,정신,심하지 않은 장애,27
202407,서울특별시,노원구,신장,심하지 않은 장애,287
202407,서울특별시,노원구,심장,심하지 않은 장애,12
202407,서울특별시,노원구,호흡기,심하지 않은 장애,3
202407,서울특별시,노원구,간,심하지 않은 장애,124
202407,서울특별시,노원구,안면,심하지 않은 장애,12
202407,서울특별시,노원구,장루.요루,심하지 않은 장애,167
202407,서울특별시,노원구,뇌전증,심하지 않은 장애,76
202407,서울특별시,은평구,지체,심한 장애,1382
202407,서울특별시,은평구,시각,심한 장애,434
202407,서울특별시,은평구,청각,심한 장애,635
202407,서울특별시,은평구,언어,심한 장애,88
202407,서울특별시,은평구,지적,심한 장애,1875
202407,서울특별시,은평구,뇌병변,심한 장애,1196
202407,서울특별시,은평구,자폐성,심한 장애,469
202407,서울특별시,은평구,정신,심한 장애,1106
202407,서울특별시,은평구,신장,심한 장애,752
202407,서울특별시,은평구,심장,심한 장애,31
202407,서울특별시,은평구,호흡기,심한 장애,109
202407,서울특별시,은평구,간,심한 장애,8
202407,서울특별시,은평구,안면,심한 장애,9
202407,서울특별시,은평구,장루.요루,심한 장애,20
202407,서울특별시,은평구,뇌전증,심한 장애,12
202407,서울특별시,은평구,지체,심하지 않은 장애,7071
202407,서울특별시,은평구,시각,심하지 않은 장애,1840
202407,서울특별시,은평구,청각,심하지 않은 장애,2727
202407,서울특별시,은평구,언어,심하지 않은 장애,80
202407,서울특별시,은평구,뇌병변,심하지 않은 장애,931
202407,서울특별시,은평구,정신,심하지 않은 장애,24
202407,서울특별시,은평구,신장,심하지 않은 장애,201
202407,서울특별시,은평구,심장,심하지 않은 장애,13
202407,서울특별시,은평구,호흡기,심하지 않은 장애,5
202407,서울특별시,은평구,간,심하지 않은 장애,157
202407,서울특별시,은평구,안면,심하지 않은 장애,15
202407,서울특별시,은평구,장루.요루,심하지 않은 장애,163
202407,서울특별시,은평구,뇌전증,심하지 않은 장애,56
202407,서울특별시,서대문구,지체,심한 장애,825
202407,서울특별시,서대문구,시각,심한 장애,239
202407,서울특별시,서대문구,청각,심한 장애,379
202407,서울특별시,서대문구,언어,심한 장애,41
202407,서울특별시,서대문구,지적,심한 장애,851
202407,서울특별시,서대문구,뇌병변,심한 장애,658
202407,서울특별시,서대문구,자폐성,심한 장애,233
202407,서울특별시,서대문구,정신,심한 장애,483
202407,서울특별시,서대문구,신장,심한 장애,490
202407,서울특별시,서대문구,심장,심한 장애,18
202407,서울특별시,서대문구,호흡기,심한 장애,41
202407,서울특별시,서대문구,간,심한 장애,4
202407,서울특별시,서대문구,안면,심한 장애,7
202407,서울특별시,서대문구,장루.요루,심한 장애,15
202407,서울특별시,서대문구,뇌전증,심한 장애,9
202407,서울특별시,서대문구,지체,심하지 않은 장애,4117
202407,서울특별시,서대문구,시각,심하지 않은 장애,1015
202407,서울특별시,서대문구,청각,심하지 않은 장애,1516
202407,서울특별시,서대문구,언어,심하지 않은 장애,58
202407,서울특별시,서대문구,뇌병변,심하지 않은 장애,534
202407,서울특별시,서대문구,정신,심하지 않은 장애,16
202407,서울특별시,서대문구,신장,심하지 않은 장애,164
202407,서울특별시,서대문구,심장,심하지 않은 장애,5
202407,서울특별시,서대문구,호흡기,심하지 않은 장애,3
202407,서울특별시,서대문구,간,심하지 않은 장애,106
202407,서울특별시,서대문구,안면,심하지 않은 장애,6
202407,서울특별시,서대문구,장루.요루,심하지 않은 장애,97
202407,서울특별시,서대문구,뇌전증,심하지 않은 장애,25
202407,서울특별시,마포구,지체,심한 장애,993
202407,서울특별시,마포구,시각,심한 장애,329
202407,서울특별시,마포구,청각,심한 장애,403
202407,서울특별시,마포구,언어,심한 장애,54
202407,서울특별시,마포구,지적,심한 장애,871
202407,서울특별시,마포구,뇌병변,심한 장애,714
202407,서울특별시,마포구,자폐성,심한 장애,298
202407,서울특별시,마포구,정신,심한 장애,482
202407,서울특별시,마포구,신장,심한 장애,481
202407,서울특별시,마포구,심장,심한 장애,16
202407,서울특별시,마포구,호흡기,심한 장애,51
202407,서울특별시,마포구,간,심한 장애,8
202407,서울특별시,마포구,안면,심한 장애,5
202407,서울특별시,마포구,장루.요루,심한 장애,19
202407,서울특별시,마포구,뇌전증,심한 장애,15
202407,서울특별시,마포구,지체,심하지 않은 장애,4044
202407,서울특별시,마포구,시각,심하지 않은 장애,1105
202407,서울특별시,마포구,청각,심하지 않은 장애,1591
202407,서울특별시,마포구,언어,심하지 않은 장애,55
202407,서울특별시,마포구,뇌병변,심하지 않은 장애,570
202407,서울특별시,마포구,정신,심하지 않은 장애,12
202407,서울특별시,마포구,신장,심하지 않은 장애,181
202407,서울특별시,마포구,심장,심하지 않은 장애,8
202407,서울특별시,마포구,호흡기,심하지 않은 장애,4
202407,서울특별시,마포구,간,심하지 않은 장애,89
202407,서울특별시,마포구,안면,심하지 않은 장애,10
202407,서울특별시,마포구,장루.요루,심하지 않은 장애,96
202407,서울특별시,마포구,뇌전증,심하지 않은 장애,24
202407,서울특별시,양천구,지체,심한 장애,1285
